id,host_id,neighbourhood_cleansed,room_type,latitude,longitude,price_clean,calculated_host_listings_count,availability_365,reviews_per_month,minimum_nights,commercialization_score,operator_type,high_confidence_commercial,signals_fired
1467300139732667201,699492644,el Barri Gòtic,Private room,41.38097,2.17492,199.0,6,330,1.25,1,28.4,casual,0,1
1467364298634707663,704736929,la Sagrada Família,Entire home/apt,41.40696395668485,2.177794333271063,234.0,4,347,2.0,1,59.2,commercial,1,2
1467375758019570116,676438286,el Barri Gòtic,Private room,41.38301569159778,2.171753888147657,72.0,2,64,4.86,1,13.5,casual,0,0
1467405641118007680,707935354,el Barri Gòtic,Entire home/apt,41.38140009606547,2.1750738425277247,72.0,1,235,,31,52.9,medium_term_home_rental,1,2
1467435456797360898,21726991,la Dreta de l'Eixample,Entire home/apt,41.3906955,2.1647821,95.0,234,365,,20,68.6,commercial,1,2
1467435471469108037,21726991,la Dreta de l'Eixample,Entire home/apt,41.3906955,2.1647821,128.0,234,365,,20,68.6,commercial,1,2
1467452486975196994,21726991,"Sant Pere, Santa Caterina i la Ribera",Entire home/apt,41.3833804,2.1828473,90.0,234,365,,32,73.6,medium_term_home_rental,1,2
1467452496495536399,21726991,"Sant Pere, Santa Caterina i la Ribera",Entire home/apt,41.3833804,2.1828473,95.0,234,365,,32,73.6,medium_term_home_rental,1,2
1467474748694785596,21726991,"Sant Pere, Santa Caterina i la Ribera",Entire home/apt,41.3836911,2.1805892,95.0,234,365,,32,73.6,medium_term_home_rental,1,2
1467474757814117207,21726991,"Sant Pere, Santa Caterina i la Ribera",Entire home/apt,41.3836911,2.1805892,95.0,234,365,,32,73.6,medium_term_home_rental,1,2
1467530417223162127,299462,la Nova Esquerra de l'Eixample,Entire home/apt,41.38468,2.14533,170.0,130,333,3.57,2,65.8,commercial,1,2
1467606479318178758,299462,la Nova Esquerra de l'Eixample,Entire home/apt,41.38237667120023,2.147886771769221,110.0,130,335,4.41,2,65.9,commercial,1,2
1467937701571150353,4459553,el Fort Pienc,Entire home/apt,41.39974398868384,2.178652384742492,,216,316,1.2,1,69.9,commercial,1,2
1468002263359306483,707894290,la Dreta de l'Eixample,Private room,41.39308,2.15925,,17,365,,31,30.9,medium_term_room_rental,0,1
1468067855307384140,707894290,la Dreta de l'Eixample,Private room,41.39298,2.15798,,17,365,,31,30.9,medium_term_room_rental,0,1
1468113465748298060,372880598,"Sant Pere, Santa Caterina i la Ribera",Entire home/apt,41.3879854,2.1771232,220.0,1,365,0.73,3,60.0,commercial,1,2
1468114938603823063,21726991,Vilapicina i la Torre Llobeta,Entire home/apt,41.4285706,2.1831319,250.0,234,364,,3,73.6,commercial,1,2
1468127032892149694,707894290,la Dreta de l'Eixample,Private room,41.39228,2.15993,,17,365,,31,30.9,medium_term_room_rental,0,1
1468133361546888876,707894290,l'Antiga Esquerra de l'Eixample,Private room,41.39074,2.15798,,17,365,,31,30.9,medium_term_room_rental,0,1
1468138895418935019,707894290,la Dreta de l'Eixample,Private room,41.39297,2.16,,17,365,,31,30.9,medium_term_room_rental,0,1
1468182314609588275,4959266,"Sant Pere, Santa Caterina i la Ribera",Entire home/apt,41.38244757149406,2.1817304011333003,230.0,4,317,1.96,3,57.5,commercial,1,2
1468185373402469674,116132872,la Dreta de l'Eixample,Entire home/apt,41.39647,2.16269,214.0,2,235,1.0,3,52.9,commercial,1,2
1468193714633449032,21726991,la Nova Esquerra de l'Eixample,Entire home/apt,41.3793938,2.1535869,250.0,234,364,,31,73.6,medium_term_home_rental,1,2
1468203029175915681,21726991,Vilapicina i la Torre Llobeta,Entire home/apt,41.4283576,2.1838869,250.0,234,364,,3,73.6,commercial,1,2
1468226005047739794,21726991,Sant Gervasi - Galvany,Entire home/apt,41.3984174,2.1496343,110.0,234,365,,31,73.6,medium_term_home_rental,1,2
1468292663246898449,21726991,Sant Gervasi - Galvany,Entire home/apt,41.396667,2.1514129,200.0,234,365,,31,73.6,medium_term_home_rental,1,2
1468696629418045576,1447144,el Barri Gòtic,Entire home/apt,41.38093,2.17665,420.0,413,280,,1,79.4,commercial,1,3
1468729519013494163,1447144,el Barri Gòtic,Entire home/apt,41.38079,2.17781,630.0,413,279,,1,79.4,commercial,1,3
1468733306085721581,539685683,el Fort Pienc,Private room,41.40005,2.18254,66.0,6,330,0.58,1,28.4,casual,0,1
1468802359409894958,659252760,el Poble Sec,Entire home/apt,41.37439,2.15464,125.0,1,205,1.87,1,51.2,commercial,1,2
1468812507036925613,579729039,el Fort Pienc,Entire home/apt,41.3929896,2.1806231,177.0,44,329,4.05,1,60.5,commercial,1,2
1468846278584748930,579729039,el Fort Pienc,Entire home/apt,41.3929896,2.1806231,179.0,44,306,2.0,1,59.3,commercial,1,2
1468863774953311134,579729039,el Fort Pienc,Entire home/apt,41.3931416,2.1801573,177.0,44,322,4.05,1,60.2,commercial,1,2
1468913906994037427,579729039,el Putxet i el Farró,Entire home/apt,41.407723,2.1468602,201.0,44,214,1.46,1,54.2,commercial,1,2
1468964889740822539,571289218,el Camp de l'Arpa del Clot,Entire home/apt,41.41394,2.18291,57.0,10,342,,31,59.3,medium_term_home_rental,1,2
1469019430084964661,503589680,la Verneda i la Pau,Entire home/apt,41.42389,2.20836,150.0,11,86,1.54,4,45.3,commercial,0,1
1469390161259128502,577583400,la Sagrada Família,Private room,41.40215,2.17128,91.0,1,349,1.13,1,29.1,casual,0,1
1469465717778333854,40208719,la Barceloneta,Entire home/apt,41.3803471829498,2.1884602646224733,,1,364,,7,54.9,commercial,1,2
1469731201249254852,700574615,el Raval,Entire home/apt,41.38215,2.17213,72.0,1,350,,31,59.2,medium_term_home_rental,1,2
1469746983045306744,333769431,el Raval,Private room,41.38378088154014,2.169451200257584,127.0,24,40,0.91,1,13.5,casual,0,0
1469781256322292095,485418113,el Barri Gòtic,Entire home/apt,41.38590592621053,2.173691786517488,205.0,2,331,1.62,3,58.2,commercial,1,2
1469796996101095278,526625804,"Sant Pere, Santa Caterina i la Ribera",Entire home/apt,41.38306680755649,2.181277631578194,476.0,1,229,,3,52.5,commercial,1,2
1469874624412004968,708604072,el Barri Gòtic,Private room,41.38199,2.17317,81.0,2,355,1.0,1,29.5,casual,0,1
1470125562358127470,342498888,Pedralbes,Entire home/apt,41.3876691,2.1090325,,19,22,,1,42.2,commercial,0,1
1470147490486971290,4064440,la Nova Esquerra de l'Eixample,Entire home/apt,41.3842871,2.149272,223.0,21,332,1.5,1,59.4,commercial,1,2
1470182379346958266,463553544,la Font de la Guatlla,Entire home/apt,41.36904,2.14204,84.0,4,360,,31,59.9,medium_term_home_rental,1,2
1470215678535313354,561202720,la Dreta de l'Eixample,Private room,41.397011005864826,2.172383154278575,407.0,3,43,,1,12.4,casual,0,0
1470244041868020116,1447144,la Dreta de l'Eixample,Entire home/apt,41.39703,2.17035,926.0,413,123,,1,70.8,commercial,1,2
1470250766135370400,1447144,la Dreta de l'Eixample,Entire home/apt,41.39514,2.17188,926.0,413,123,,1,70.8,commercial,1,2
1470258985692240721,1447144,la Dreta de l'Eixample,Entire home/apt,41.39502,2.17075,926.0,413,247,,1,77.6,commercial,1,3
1470261982222514021,708696579,el Parc i la Llacuna del Poblenou,Entire home/apt,41.4003739,2.1922329,227.0,4,255,2.79,1,54.1,commercial,1,2
1470263512643006839,1447144,la Dreta de l'Eixample,Entire home/apt,41.39553,2.17061,1235.0,413,111,,1,70.1,commercial,1,2
1470268537960194369,708696579,el Parc i la Llacuna del Poblenou,Entire home/apt,41.4003739,2.1922329,332.0,4,244,,1,53.5,commercial,1,2
1470268971908384090,1447144,la Dreta de l'Eixample,Entire home/apt,41.39681,2.17258,1235.0,413,111,,1,70.1,commercial,1,2
1470270578626336529,708696579,el Parc i la Llacuna del Poblenou,Entire home/apt,41.3976233,2.188975,348.0,4,240,,1,53.3,commercial,1,2
1470272032080802218,346367515,Sant Gervasi - la Bonanova,Entire home/apt,41.40831,2.13671,80.0,514,287,,30,90.7,medium_term_home_rental,1,3
1470272416682092384,708696579,el Parc i la Llacuna del Poblenou,Entire home/apt,41.4003739,2.1922329,241.0,4,261,,1,54.5,commercial,1,2
1470274195489087810,1447144,la Dreta de l'Eixample,Entire home/apt,41.39512,2.17256,1543.0,413,80,,1,68.4,commercial,1,2
1470281659677157378,3134685,el Poblenou,Entire home/apt,41.4062928,2.2019013,171.0,1,75,,4,44.1,commercial,0,1
1470299448750225351,265603878,el Raval,Entire home/apt,41.37712,2.17543,16.0,5,363,,32,60.1,medium_term_home_rental,1,2
1470324727610311720,708721049,la Vila de Gràcia,Entire home/apt,41.39993286959732,2.1574623228850776,222.0,1,298,0.73,1,56.3,commercial,1,2
1470341187210420331,430288727,la Barceloneta,Private room,41.38076639447538,2.1893807769691978,71.0,2,80,1.22,2,14.4,casual,0,0
1470350028897891521,39789054,la Nova Esquerra de l'Eixample,Entire home/apt,41.3849228,2.143038900000001,411.0,49,289,1.0,60,48.6,commercial,1,2
1470367406627837226,579357044,el Raval,Private room,41.38187,2.17029,81.0,7,90,1.0,3,15.2,casual,0,0
1470445030646433183,421963192,la Dreta de l'Eixample,Private room,41.39072709659946,2.1627490571416272,124.0,1,361,,2,29.8,casual,0,1
1470549596622550706,708604072,el Raval,Entire home/apt,41.380217740136445,2.171112323015071,168.0,2,346,,1,59.0,commercial,1,2
1470822519672076884,707894290,l'Antiga Esquerra de l'Eixample,Private room,41.3914,2.15795,,17,365,,31,30.9,medium_term_room_rental,0,1
1470842594160421771,9400556,el Camp de l'Arpa del Clot,Entire home/apt,41.41022,2.18215,66.0,101,253,,1,59.7,commercial,1,2
1470844257350688653,707894290,la Dreta de l'Eixample,Private room,41.39239,2.16017,,17,365,,31,30.9,medium_term_room_rental,0,1
1470852785122725039,707894290,l'Antiga Esquerra de l'Eixample,Private room,41.3909,2.16018,,17,365,,31,30.9,medium_term_room_rental,0,1
1470859419964749395,396363,el Poble Sec,Entire home/apt,41.37339060343919,2.1606286848576284,103.0,85,266,,33,59.5,medium_term_home_rental,1,2
1470879004345323729,707919410,"Sant Pere, Santa Caterina i la Ribera",Private room,41.38329,2.18125,108.0,5,80,,2,14.6,casual,0,0
1470879830331553063,39789054,Sants,Private room,41.38471647027264,2.1420586043431094,60.0,49,316,,31,30.1,medium_term_room_rental,0,1
1470882061028465522,707919410,"Sant Pere, Santa Caterina i la Ribera",Private room,41.38381,2.18281,89.0,5,80,,2,14.6,casual,0,0
1470883992139712601,707919410,"Sant Pere, Santa Caterina i la Ribera",Private room,41.38543,2.18061,101.0,5,73,,2,14.2,casual,0,0
1470886543900273742,707919410,"Sant Pere, Santa Caterina i la Ribera",Private room,41.38485,2.18274,105.0,5,83,,2,14.7,casual,0,0
1470887733783327910,707919410,"Sant Pere, Santa Caterina i la Ribera",Private room,41.38527,2.18107,90.0,5,77,,2,14.4,casual,0,0
1470892969131266110,707918751,el Barri Gòtic,Private room,41.38127,2.17938,116.0,4,68,,3,13.9,casual,0,0
1470897173716766364,707918751,"Sant Pere, Santa Caterina i la Ribera",Private room,41.38235,2.18146,82.0,4,69,,2,13.9,casual,0,0
1470898336272857111,707918751,el Barri Gòtic,Private room,41.38186,2.18127,106.0,4,72,,2,14.1,casual,0,0
1470979764215729445,39789054,Sants,Private room,41.38432,2.14227,62.0,49,334,,31,31.1,medium_term_room_rental,0,1
1470985122047950178,39789054,la Nova Esquerra de l'Eixample,Private room,41.38538683466065,2.144165792684274,62.0,49,266,,31,27.4,medium_term_room_rental,0,1
1471001016891001231,12355228,el Guinardó,Private room,41.42557,2.17442,14.0,1,188,,31,20.3,medium_term_room_rental,0,1
1471003284823357098,33278356,Sant Gervasi - Galvany,Private room,41.39522849999999,2.1504812,148.0,75,303,1.4,1,30.9,casual,0,1
1471017882548817303,2439400,la Dreta de l'Eixample,Entire home/apt,41.40044,2.16526,140.0,30,339,,1,60.3,commercial,1,2
1471040780409704386,9478280,el Poble Sec,Entire home/apt,41.37401,2.16417,185.0,28,279,,1,56.9,commercial,1,2
1471144705241118229,1447144,Sant Antoni,Entire home/apt,41.37999,2.15812,1402.0,413,365,,1,84.1,commercial,1,3
1471164230102145270,146306632,el Camp d'en Grassot i Gràcia Nova,Private room,41.4091,2.16505,53.0,1,364,,32,29.9,medium_term_room_rental,0,1
1471180993935045094,561669312,"Sant Pere, Santa Caterina i la Ribera",Private room,41.38643258278265,2.181478771466412,69.0,2,351,1.0,2,29.3,casual,0,1
1471241901751924254,125982280,Sant Antoni,Private room,41.37634,2.15172,87.0,1,330,2.0,1,28.1,casual,0,1
1471558338636579550,436641358,la Nova Esquerra de l'Eixample,Private room,41.38114212846775,2.1508731955899023,65.0,22,350,1.67,1,30.4,casual,0,1
1471561764938495280,436641358,la Nova Esquerra de l'Eixample,Private room,41.380081419099454,2.150803423768701,77.0,22,350,1.3,1,30.4,casual,0,1
1471564849539265445,436641358,la Nova Esquerra de l'Eixample,Private room,41.37986627476174,2.1507201788288657,112.0,22,337,,1,29.7,casual,0,1
1471589853377609279,436641358,la Nova Esquerra de l'Eixample,Private room,41.3800286002946,2.1525840415788062,82.0,22,357,1.0,1,30.8,casual,0,1
1471604991535988515,480528,"Sant Pere, Santa Caterina i la Ribera",Entire home/apt,41.38783401037452,2.175116570580918,71.0,40,343,,32,61.1,medium_term_home_rental,1,2
1471637631712221223,396363,la Maternitat i Sant Ramon,Entire home/apt,41.38149,2.12795,200.0,85,365,4.2,1,64.9,commercial,1,2
1471660316057889600,709109514,el Poblenou,Entire home/apt,41.3999514,2.2074892,91.0,1,362,,32,59.8,medium_term_home_rental,1,2
1471667005830991901,709111717,el Guinardó,Entire home/apt,41.41805,2.17058,129.0,1,347,7.5,1,59.0,commercial,1,2
1471718230597168342,299462,les Corts,Entire home/apt,41.388694,2.136818,97.0,130,271,2.2,1,62.4,commercial,1,2
1471718851562417720,707894290,l'Antiga Esquerra de l'Eixample,Private room,41.39218,2.15788,,17,365,,31,30.9,medium_term_room_rental,0,1
1471735025623178917,707894290,la Dreta de l'Eixample,Private room,41.39312,2.15984,,17,365,,31,30.9,medium_term_room_rental,0,1
1471739009370654977,707894290,l'Antiga Esquerra de l'Eixample,Private room,41.39079,2.1594,,17,365,,31,30.9,medium_term_room_rental,0,1
1471742475988921833,707894290,la Dreta de l'Eixample,Private room,41.39261,2.15995,,17,365,,31,30.9,medium_term_room_rental,0,1
1471748159652605402,707894290,la Dreta de l'Eixample,Private room,41.39275,2.15997,,17,365,,31,30.9,medium_term_room_rental,0,1
1471758454383818789,707894290,l'Antiga Esquerra de l'Eixample,Private room,41.39088,2.15937,,17,365,,31,30.9,medium_term_room_rental,0,1
1471759882175092621,396363,el Congrés i els Indians,Entire home/apt,41.424267356996914,2.1779145311413663,115.0,85,187,,33,55.1,medium_term_home_rental,1,2
1471762185651264466,707894290,la Dreta de l'Eixample,Private room,41.39311,2.1602,,17,365,,31,30.9,medium_term_room_rental,0,1
1471772043600779745,707894290,la Dreta de l'Eixample,Private room,41.39213,2.15991,,17,365,,31,30.9,medium_term_room_rental,0,1
1471774550855785722,707894290,l'Antiga Esquerra de l'Eixample,Private room,41.39261,2.15814,,17,365,,31,30.9,medium_term_room_rental,0,1
1471787335774075340,9400556,el Camp de l'Arpa del Clot,Entire home/apt,41.40805,2.18171,1190.0,101,227,,1,58.3,commercial,1,2
1471806062467325510,9400556,la Dreta de l'Eixample,Entire home/apt,41.39721,2.16139,207.0,101,171,3.49,1,55.2,commercial,0,1
1471934180103390169,472315084,la Marina de Port,Private room,41.36313,2.13881,29.0,3,159,,31,18.8,medium_term_room_rental,0,0
1471938534466162556,472315084,la Marina de Port,Private room,41.36126,2.13877,20.0,3,135,,31,17.5,medium_term_room_rental,0,0
1471957655148606863,333769431,el Barri Gòtic,Private room,41.38617,2.17574,114.0,24,195,2.79,1,22.0,casual,0,1
1472126929478447479,371119657,la Barceloneta,Entire home/apt,41.37945,2.18771,165.0,2,332,3.64,1,58.2,commercial,1,2
1472283362439843399,709302666,la Nova Esquerra de l'Eixample,Entire home/apt,41.38231,2.15769,185.0,1,247,1.0,32,53.5,medium_term_home_rental,1,2
1472295345475369099,33278356,Sant Antoni,Entire home/apt,41.3804459,2.1627471,410.0,75,350,3.0,1,63.5,commercial,1,2
1472296181361274176,33278356,Sant Antoni,Entire home/apt,41.3804459,2.1627471,1153.0,75,152,,1,52.6,commercial,0,1
1472303926676848228,661613007,la Sagrada Família,Entire home/apt,41.41072,2.17528,94.0,44,318,,31,59.9,medium_term_home_rental,1,2
1472332832690769210,250042982,el Putxet i el Farró,Entire home/apt,41.41008,2.13774,111.0,55,225,,31,55.5,medium_term_home_rental,1,2
1472354125519068786,1447144,Hostafrancs,Entire home/apt,41.37623,2.14184,2000.0,413,364,,1,84.0,commercial,1,3
1472467375995297796,694196358,el Poble Sec,Entire home/apt,41.37478,2.16899,170.0,1,5,0.59,1,40.2,commercial,0,1
1472492116156473706,238724735,el Camp de l'Arpa del Clot,Entire home/apt,41.40894,2.18338,189.0,22,323,,3,58.9,commercial,1,2
1472615280173534075,80391829,la Sagrera,Private room,41.42441872478671,2.186115346991255,36.0,2,252,7.27,1,23.8,casual,0,1
1472652465762898378,586869801,el Raval,Entire home/apt,41.37822797456146,2.1749459579586983,52.0,1,75,,6,44.1,commercial,0,1
1472824404726805041,63481313,el Raval,Private room,41.37966,2.17164,78.0,8,53,0.7,2,13.3,casual,0,0
1472913744826018780,9937816,la Sagrada Família,Entire home/apt,41.4023371,2.1750618,179.0,8,351,3.33,1,59.6,commercial,1,2
1472941900296764911,9937816,la Sagrada Família,Entire home/apt,41.4023371,2.1750618,165.0,8,343,5.68,1,59.2,commercial,1,2
1472947176468345079,9937816,la Sagrada Família,Entire home/apt,41.4023371,2.1750618,217.0,8,357,1.71,1,60.0,commercial,1,2
1472987046003809025,707872741,el Raval,Private room,41.37830721902901,2.1683837935845656,91.0,3,346,1.0,1,29.1,casual,0,1
1472997064208781006,707872741,el Raval,Private room,41.37834,2.16866,108.0,3,347,1.0,1,29.1,casual,0,1
1473012645217635207,704032495,"Sant Pere, Santa Caterina i la Ribera",Private room,41.38597090398108,2.1816254116477087,72.0,11,56,1.0,1,13.6,casual,0,0
1473073781448623695,1447144,el Barri Gòtic,Entire home/apt,41.38134,2.17587,250.0,413,165,,1,73.1,commercial,1,2
1473123174977324233,1447144,"Sant Pere, Santa Caterina i la Ribera",Entire home/apt,41.38866,2.17539,2500.0,413,147,,1,72.1,commercial,1,2
1473148183981337937,454228487,el Barri Gòtic,Entire home/apt,41.38309,2.17726,59.0,39,236,1.0,1,55.1,commercial,1,2
1473165027522642542,256461170,"Sant Pere, Santa Caterina i la Ribera",Entire home/apt,41.38918739436304,2.178858123003632,108.0,2,27,1.87,32,41.5,medium_term_home_rental,0,1
1473185928697993252,3073594,el Poble Sec,Entire home/apt,41.374566390079806,2.16495510423486,90.0,10,226,1.0,31,52.9,medium_term_home_rental,1,2
1473223787515007788,706090327,el Raval,Private room,41.3788266,2.1716362,64.0,2,291,5.0,1,26.0,casual,0,1
1473235174373795524,706090327,el Raval,Private room,41.3788266,2.1716362,72.0,2,322,5.0,1,27.7,casual,0,1
1473410806627475606,679999268,la Barceloneta,Entire home/apt,41.37922,2.19144,140.0,1,65,1.0,2,43.5,commercial,0,1
1473745841066802558,9937816,la Sagrada Família,Entire home/apt,41.4023371,2.1750618,158.0,8,324,1.0,1,58.2,commercial,1,2
1473787311303283511,9937816,la Sagrada Família,Entire home/apt,41.4023371,2.1750618,202.0,8,357,7.14,1,60.0,commercial,1,2
1473849943658786374,253015029,"Sant Pere, Santa Caterina i la Ribera",Entire home/apt,41.38982829738381,2.180416572185728,357.0,1,6,1.67,32,40.3,medium_term_home_rental,0,1
1473864915958541278,691851479,la Nova Esquerra de l'Eixample,Private room,41.38732,2.14937,63.0,15,336,2.05,1,29.2,casual,0,1
1473883259722092357,691851479,la Nova Esquerra de l'Eixample,Private room,41.38655,2.14752,37.0,15,304,1.3,1,27.5,casual,0,1
1473914093278915128,691851479,Sant Antoni,Private room,41.37604691019004,2.165589071355996,60.0,15,349,1.33,1,29.9,casual,0,1
1473966664142607235,681008390,la Verneda i la Pau,Private room,41.42433990312383,2.2025607169564245,41.0,2,330,5.0,1,28.1,casual,0,1
1473977926667901294,339646588,la Nova Esquerra de l'Eixample,Entire home/apt,41.37902815235768,2.15059093880209,153.0,7,357,1.43,1,59.9,commercial,1,2
1474059949648855197,381588078,l'Antiga Esquerra de l'Eixample,Entire home/apt,41.39036,2.15226,72.0,2,253,,31,53.9,medium_term_home_rental,1,2
1474111841753145931,39789054,la Nova Esquerra de l'Eixample,Private room,41.38461,2.14412,62.0,49,313,,31,29.9,medium_term_room_rental,0,1
1474117138045869234,39789054,les Corts,Private room,41.38646508642816,2.1422005003304974,62.0,49,278,,31,28.0,medium_term_room_rental,0,1
1474174583490513801,694134103,el Guinardó,Private room,41.41317433931119,2.1730139325662208,53.0,1,22,,1,11.2,casual,0,0
1474373286787403415,39789054,la Nova Esquerra de l'Eixample,Private room,41.38645097747369,2.144345786272132,62.0,49,341,,31,31.5,medium_term_room_rental,0,1
1474378395626347152,39789054,les Corts,Private room,41.3858637450057,2.14226248152192,62.0,49,314,,31,30.0,medium_term_room_rental,0,1
1474451403085421288,694917947,Sant Martí de Provençals,Private room,41.41817929791759,2.200130029307616,92.0,2,336,2.0,1,28.5,casual,0,1
1474482924363965433,226452985,el Fort Pienc,Entire home/apt,41.4000886,2.1757934,127.0,1,269,,31,54.7,medium_term_home_rental,1,2
1474547219957677633,709904202,el Raval,Entire home/apt,41.37904,2.1716,162.0,1,365,,32,60.0,medium_term_home_rental,1,2
1474562039592202656,523551888,la Vila de Gràcia,Private room,41.4031,2.15875,56.0,3,221,,1,22.2,casual,0,1
1474649672996060824,42577483,l'Antiga Esquerra de l'Eixample,Entire home/apt,41.38488691799417,2.15925469994545,150.0,1,365,,31,60.0,medium_term_home_rental,1,2
1474739230868275859,700703019,el Raval,Private room,41.38225,2.16571,65.0,2,61,1.82,32,13.4,medium_term_room_rental,0,0
1474784042581021859,3039107,Sant Gervasi - Galvany,Entire home/apt,41.39611,2.14446,98.0,28,252,,2,55.4,commercial,1,2
1475148742650846927,454228487,les Corts,Entire home/apt,41.3858754,2.1384836,156.0,39,51,1.0,1,45.0,commercial,0,1
1475178857527258530,47171261,Sant Antoni,Entire home/apt,41.37677,2.16468,129.0,66,333,,32,62.0,medium_term_home_rental,1,2
1475212455728229246,259406467,l'Antiga Esquerra de l'Eixample,Entire home/apt,41.38681,2.1582,168.0,6,254,3.0,3,54.2,commercial,1,2
1475312391871157754,434893527,Sant Gervasi - la Bonanova,Entire home/apt,41.40478,2.1301,213.0,25,297,1.0,1,57.7,commercial,1,2
1475405081618693730,7260546,la Sagrada Família,Entire home/apt,41.40478335231136,2.179824356354436,88.0,11,325,,31,58.4,medium_term_home_rental,1,2
1475411223029133510,549310404,les Corts,Entire home/apt,41.38816320000001,2.1354145,153.0,6,346,3.0,1,59.2,commercial,1,2
1475418777431987567,534468397,el Barri Gòtic,Private room,41.38383483694818,2.1754281943447347,55.0,2,86,0.83,2,14.7,casual,0,0
1475434545119455266,346367515,"Sant Pere, Santa Caterina i la Ribera",Entire home/apt,41.38698369891418,2.1755271440536625,165.0,514,277,,31,85.2,medium_term_home_rental,1,3
1475445175115973149,333769431,les Corts,Private room,41.388,2.13635,61.0,24,221,1.4,1,23.4,casual,0,1
1475451588976170192,275352989,el Raval,Entire home/apt,41.38077793786137,2.16809056699276,84.0,2,327,1.0,1,58.0,commercial,1,2
1475458596854704936,418421180,l'Antiga Esquerra de l'Eixample,Private room,41.38467973416688,2.155354302594929,88.0,2,115,4.0,1,16.3,casual,0,0
1475904910217323856,228344563,la Dreta de l'Eixample,Entire home/apt,41.3889,2.16649,407.0,7,349,2.05,1,59.5,commercial,1,2
1475961687414126557,2262273,Provençals del Poblenou,Entire home/apt,41.41198830110398,2.2089354856902155,149.0,31,152,,32,50.1,medium_term_home_rental,0,1
1476077638607205170,9400556,el Camp de l'Arpa del Clot,Entire home/apt,41.40988,2.18234,66.0,101,239,,1,58.9,commercial,1,2
1476105286331514335,9400556,el Camp de l'Arpa del Clot,Entire home/apt,41.40965,2.18221,66.0,101,300,,1,62.3,commercial,1,2
1476121021342726077,1447144,"Sant Pere, Santa Caterina i la Ribera",Entire home/apt,41.38713,2.17743,2000.0,413,138,,1,71.6,commercial,1,2
1476137472201275946,9400556,el Camp de l'Arpa del Clot,Entire home/apt,41.40831,2.18233,1130.0,101,243,,1,59.1,commercial,1,2
1476508466617594974,39789054,el Poblenou,Private room,41.3998246,2.2059995,62.0,49,318,,31,30.2,medium_term_room_rental,0,1
1476520095875575675,39789054,el Poblenou,Private room,41.40096521418155,2.2051246475944764,62.0,49,199,,31,23.7,medium_term_room_rental,0,1
1476526524695686619,39789054,el Poblenou,Private room,41.40073661881567,2.206321744839613,62.0,49,365,,60,22.8,medium_term_room_rental,0,1
1476533258781952363,39789054,el Poblenou,Private room,41.3988,2.20621,62.0,49,318,,31,30.2,medium_term_room_rental,0,1
1476555180890022314,9937816,la Sagrada Família,Entire home/apt,41.40125,2.17412,101.0,8,358,,31,60.0,medium_term_home_rental,1,2
1476561455386153701,9937816,la Sagrada Família,Entire home/apt,41.4023371,2.1750618,80.0,8,321,,31,58.0,medium_term_home_rental,1,2
1476564857007219935,9937816,la Sagrada Família,Entire home/apt,41.40284,2.17587,90.0,8,318,,31,57.8,medium_term_home_rental,1,2
1476629630548711714,10547296,el Poblenou,Entire home/apt,41.40294,2.20675,562.0,42,140,1.54,1,50.0,commercial,0,1
1476660562730449048,39789054,l'Antiga Esquerra de l'Eixample,Private room,41.38749506546988,2.152016533541097,71.0,49,364,,31,32.8,medium_term_room_rental,0,1
1476664465012349496,328004770,el Poble Sec,Entire home/apt,41.37124,2.15422,190.0,22,269,2.0,1,56.0,commercial,1,2
1476733611849549559,532181225,Sant Andreu,Private room,41.4286293,2.1892284,41.0,1,365,,31,30.0,medium_term_room_rental,0,1
1476753048372272384,477190159,la Dreta de l'Eixample,Entire home/apt,41.39061,2.16757,393.0,7,355,,1,59.8,commercial,1,2
1476759686534486246,1447144,"Sant Pere, Santa Caterina i la Ribera",Entire home/apt,41.38857,2.17535,786.0,413,145,,1,72.0,commercial,1,2
1476766597963096592,10547296,el Poblenou,Entire home/apt,41.40349,2.20726,296.0,42,146,1.0,1,50.4,commercial,0,1
1476766826040427511,10547296,el Poblenou,Entire home/apt,41.40148177143482,2.207004210833671,974.0,42,140,,1,50.0,commercial,0,1
1476767072431887587,10547296,el Poblenou,Entire home/apt,41.40384,2.2068,974.0,42,148,1.4,1,50.5,commercial,0,1
1476768413241487809,710544566,"Sant Pere, Santa Caterina i la Ribera",Entire home/apt,41.38570030765357,2.177987136357356,157.0,1,43,4.69,1,42.3,commercial,0,1
1476784679623745993,710551863,la Verneda i la Pau,Private room,41.4213408,2.1997435,29.0,1,327,,1,27.9,casual,0,1
1476792691879996313,2439400,la Sagrada Família,Entire home/apt,41.40599,2.1785,172.0,30,355,1.5,1,61.1,commercial,1,2
1476800640337506566,9400556,el Camp de l'Arpa del Clot,Entire home/apt,41.41012,2.18213,92.0,101,256,,1,59.9,commercial,1,2
1476850037869043773,9400556,el Camp de l'Arpa del Clot,Entire home/apt,41.41028,2.18217,1804.0,101,260,,1,60.1,commercial,1,2
1476906141859372855,436641358,Sant Antoni,Private room,41.38076,2.15827,71.0,22,341,,1,29.9,casual,0,1
1476912838039353802,436641358,Sant Antoni,Private room,41.38061651924495,2.158583423954239,71.0,22,348,,1,30.3,casual,0,1
1477050901724061964,294265812,el Barri Gòtic,Private room,41.38184229402062,2.179915992104479,40.0,12,48,3.64,3,13.2,casual,0,0
